utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy
Ses01F_script01_3_M011,xxx,126.68,137.2162,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,10.53619999999998,Ses01,Ses01F,F
Ses01F_script01_3_M012,xxx,142.91,147.379,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,4.468999999999994,Ses01,Ses01F,F
Ses01F_script01_3_M013,xxx,151.03,153.5714,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.54140000000001,Ses01,Ses01F,F
Ses01F_script01_3_M014,sur,156.3033,159.54,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.236699999999985,Ses01,Ses01F,F
Ses01F_script01_3_M015,hap,160.7,163.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.960000000000008,Ses01,Ses01F,F
Ses01F_script01_3_M016,hap,171.72,173.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,1.8799999999999955,Ses01,Ses01F,F
Ses01F_script01_3_M017,hap,173.67,175.7325,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.0625,Ses01,Ses01F,F
Ses01F_script01_3_M018,xxx,180.26,186.3491,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,6.089100000000002,Ses01,Ses01F,F
Ses01F_script01_3_M019,hap,191.1025,196.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,5.637500000000017,Ses01,Ses01F,F
Ses01F_script01_3_M020,hap,199.1,201.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.3000000000000114,Ses01,Ses01F,F
Ses01F_script01_3_M021,sad,216.48,220.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.5600000000000023,Ses01,Ses01F,F
Ses01F_script01_3_M022,sad,222.68,225.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.819999999999993,Ses01,Ses01F,F
Ses01F_script01_3_M023,sad,232.7248,240.3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,7.575200000000024,Ses01,Ses01F,F
Ses01F_script01_3_M024,sad,243.83,247.52,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.6899999999999977,Ses01,Ses01F,F
Ses01F_script01_3_M025,sad,251.5,259.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,8.230000000000018,Ses01,Ses01F,F
Ses01F_script01_3_M026,sad,261.75,264.9617,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.2117000000000075,Ses01,Ses01F,F
Ses01F_script01_3_M027,sad,268.56,270.7875,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.2275000000000205,Ses01,Ses01F,F
Ses01F_script01_3_M028,sad,272.44,283.5024,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,11.062400000000025,Ses01,Ses01F,F
Ses01F_script01_3_M029,sad,283.73,304.58,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,20.849999999999966,Ses01,Ses01F,F
Ses01F_script01_3_M030,sad,304.7751,319.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,15.2149,Ses01,Ses01F,F
Ses01F_script01_3_M031,xxx,320.9,344.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,23.58000000000004,Ses01,Ses01F,F
Ses01F_script01_3_M032,sad,345.9,359.22,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,13.32000000000005,Ses01,Ses01F,F
Ses01F_script01_3_M033,sad,360.2517,378.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,18.098299999999995,Ses01,Ses01F,F
Ses01F_script01_3_M034,xxx,378.47,383.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,5.17999999999995,Ses01,Ses01F,F
Ses01F_script01_3_M035,xxx,384.52,400.648,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,16.128000000000043,Ses01,Ses01F,F
Ses01F_script01_3_M036,sad,401.91,412.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,10.67999999999995,Ses01,Ses01F,F
Ses01F_script01_3_M037,neu,419.4437,422.5035,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.0597999999999956,Ses01,Ses01F,F
Ses01F_script01_3_M038,xxx,451.04,460.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,9.239999999999952,Ses01,Ses01F,F
Ses01F_script02_1_F000,neu,15.14,17.21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.0700000000000003,Ses01,Ses01F,F
Ses01F_script02_1_F001,fru,25.91,27.4125,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.5025000000000013,Ses01,Ses01F,F
Ses01F_script02_1_F002,xxx,38.99,40.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.0599999999999952,Ses01,Ses01F,F
Ses01F_script02_1_F003,sur,45.06,47.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.9699999999999989,Ses01,Ses01F,F
Ses01F_script02_1_F004,neu,49.22,51.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.1799999999999997,Ses01,Ses01F,F
Ses01F_script02_1_F005,xxx,51.87,54.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.3599999999999994,Ses01,Ses01F,F
Ses01F_script02_1_F006,ang,54.72,57.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.969999999999999,Ses01,Ses01F,F
Ses01F_script02_1_F007,ang,57.75,59.57,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.8200000000000003,Ses01,Ses01F,F
Ses01F_script02_1_F008,neu,76.27,77.64,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.3700000000000045,Ses01,Ses01F,F
Ses01F_script02_1_F009,hap,101.72,103.5025,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.7824999999999989,Ses01,Ses01F,F
Ses01F_script02_1_F010,sad,110.77,112.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.9200000000000017,Ses01,Ses01F,F
Ses01F_script02_1_F011,xxx,113.79,115.98,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.1899999999999977,Ses01,Ses01F,F
Ses01F_script02_1_F012,xxx,121.65,123.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.5799999999999983,Ses01,Ses01F,F
Ses01F_script02_1_F013,xxx,124.05,126.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.990000000000009,Ses01,Ses01F,F
Ses01F_script02_1_F014,fru,127.44,129.39,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.9499999999999886,Ses01,Ses01F,F
Ses01F_script02_1_F015,neu,137.29,139.6146,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.3246000000000038,Ses01,Ses01F,F
Ses01F_script02_1_F016,xxx,140.5,143.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.569999999999993,Ses01,Ses01F,F
Ses01F_script02_1_F017,fru,154.9,163.99,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,9.090000000000003,Ses01,Ses01F,F
Ses01F_script02_1_F018,xxx,180.6769,189.45,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,8.7731,Ses01,Ses01F,F
Ses01F_script02_1_F019,fru,189.93,191.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.6599999999999966,Ses01,Ses01F,F
Ses01F_script02_1_F020,xxx,208.38,210.2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.8199999999999932,Ses01,Ses01F,F
Ses01F_script02_1_F021,fru,210.64,211.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.2800000000000011,Ses01,Ses01F,F
Ses01F_script02_1_F022,xxx,224.58,237.005,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,12.424999999999983,Ses01,Ses01F,F
Ses01F_script02_1_F023,fru,238.14,240.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.5900000000000034,Ses01,Ses01F,F
Ses01F_script02_1_F024,neu,321.21,323.82,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.6100000000000136,Ses01,Ses01F,F
Ses01F_script02_1_F025,neu,326.56,329.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.4699999999999704,Ses01,Ses01F,F
Ses01F_script02_1_M000,xxx,1.8151,9.035,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,7.2199,Ses01,Ses01F,F
Ses01F_script02_1_M001,xxx,9.0925,15.62,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.5275,Ses01,Ses01F,F
Ses01F_script02_1_M002,exc,16.96,20.0,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,3.039999999999999,Ses01,Ses01F,F
Ses01F_script02_1_M003,xxx,20.05,26.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.599999999999998,Ses01,Ses01F,F
Ses01F_script02_1_M004,xxx,27.13,35.7987,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,8.668699999999998,Ses01,Ses01F,F
Ses01F_script02_1_M005,xxx,35.899,39.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,3.580999999999996,Ses01,Ses01F,F
Ses01F_script02_1_M006,xxx,39.5,45.45,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,5.950000000000003,Ses01,Ses01F,F
Ses01F_script02_1_M007,neu,46.42,49.95,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,3.530000000000001,Ses01,Ses01F,F
Ses01F_script02_1_M008,neu,50.85,52.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.5499999999999972,Ses01,Ses01F,F
Ses01F_script02_1_M009,neu,53.76,55.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.7199999999999989,Ses01,Ses01F,F
Ses01F_script02_1_M010,neu,57.29,58.42,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.1300000000000026,Ses01,Ses01F,F
Ses01F_script02_1_M011,neu,58.88,65.6016,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.721600000000002,Ses01,Ses01F,F
Ses01F_script02_1_M012,fru,65.727,73.01,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,7.283000000000001,Ses01,Ses01F,F
Ses01F_script02_1_M013,neu,73.1527,77.14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,3.9873000000000047,Ses01,Ses01F,F
Ses01F_script02_1_M014,neu,77.19,87.6779,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,10.487899999999996,Ses01,Ses01F,F
Ses01F_script02_1_M015,neu,87.825,94.5265,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.701499999999996,Ses01,Ses01F,F
Ses01F_script02_1_M016,exc,94.64,100.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,5.760000000000005,Ses01,Ses01F,F
Ses01F_script02_1_M017,xxx,104.25,111.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.980000000000004,Ses01,Ses01F,F
Ses01F_script02_1_M018,fru,112.19,114.35,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.1599999999999966,Ses01,Ses01F,F
Ses01F_script02_1_M019,xxx,115.8753,121.9194,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.0441,Ses01,Ses01F,F
Ses01F_script02_1_M020,neu,122.7,124.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.8900000000000006,Ses01,Ses01F,F
Ses01F_script02_1_M021,neu,125.75,127.96,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.2099999999999937,Ses01,Ses01F,F
Ses01F_script02_1_M022,fru,128.8,137.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,8.939999999999998,Ses01,Ses01F,F
Ses01F_script02_1_M023,neu,139.11,141.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.9299999999999784,Ses01,Ses01F,F
Ses01F_script02_1_M024,neu,142.78,155.64,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,12.859999999999985,Ses01,Ses01F,F
Ses01F_script02_1_M025,neu,163.19,176.2823,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,13.092299999999994,Ses01,Ses01F,F
Ses01F_script02_1_M026,neu,176.3975,181.55,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,5.152500000000003,Ses01,Ses01F,F
Ses01F_script02_1_M027,fru,188.88,190.47,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.5900000000000034,Ses01,Ses01F,F
Ses01F_script02_1_M028,xxx,191.13,201.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,10.840000000000003,Ses01,Ses01F,F
Ses01F_script02_1_M029,neu,202.025,209.4025,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,7.377499999999998,Ses01,Ses01F,F
Ses01F_script02_1_M030,sur,209.63,211.115,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,1.4850000000000136,Ses01,Ses01F,F
Ses01F_script02_1_M031,neu,211.55,218.56,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,7.009999999999991,Ses01,Ses01F,F
Ses01F_script02_1_M032,neu,218.6125,225.27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.657499999999999,Ses01,Ses01F,F
Ses01F_script02_1_M033,neu,236.5,238.77,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.2700000000000102,Ses01,Ses01F,F
Ses01F_script02_1_M034,neu,240.17,245.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,5.5400000000000205,Ses01,Ses01F,F
Ses01F_script02_1_M035,exc,245.79,253.114,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,7.324000000000012,Ses01,Ses01F,F
Ses01F_script02_1_M036,hap,253.17,261.4425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,8.272500000000008,Ses01,Ses01F,F
Ses01F_script02_1_M037,xxx,261.5675,276.6283,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,15.060800000000029,Ses01,Ses01F,F
Ses01F_script02_1_M038,exc,276.7775,291.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,14.622500000000002,Ses01,Ses01F,F
Ses01F_script02_1_M039,xxx,291.47,298.1386,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,6.668599999999969,Ses01,Ses01F,F
Ses01F_script02_1_M040,exc,298.2452,305.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,7.414800000000014,Ses01,Ses01F,F
Ses01F_script02_1_M041,xxx,305.985,316.09,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,10.104999999999961,Ses01,Ses01F,F
Ses01F_script02_1_M042,xxx,316.1527,321.7375,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,5.58480000000003,Ses01,Ses01F,F
Ses01F_script02_1_M043,hap,324.15,327.0891,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,2.9390999999999963,Ses01,Ses01F,F
Ses01F_script02_1_M044,hap,328.24,331.9283,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_1.txt,3.6882999999999697,Ses01,Ses01F,F
Ses01F_script02_2_F000,neu,5.83,8.3081,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.4780999999999995,Ses01,Ses01F,F
Ses01F_script02_2_F001,neu,9.58,11.4525,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,1.8725000000000005,Ses01,Ses01F,F
Ses01F_script02_2_F002,xxx,13.2797,17.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.7703000000000007,Ses01,Ses01F,F
Ses01F_script02_2_F003,xxx,21.83,29.71,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,7.880000000000003,Ses01,Ses01F,F
Ses01F_script02_2_F004,xxx,31.21,43.4739,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,12.2639,Ses01,Ses01F,F
Ses01F_script02_2_F005,xxx,45.42,49.0894,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.669399999999996,Ses01,Ses01F,F
Ses01F_script02_2_F006,ang,55.67,61.96,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,6.289999999999999,Ses01,Ses01F,F
Ses01F_script02_2_F007,fru,63.15,68.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,5.710000000000001,Ses01,Ses01F,F
Ses01F_script02_2_F008,ang,75.66,81.6545,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,5.994500000000002,Ses01,Ses01F,F
Ses01F_script02_2_F009,ang,82.34,86.54,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,4.200000000000003,Ses01,Ses01F,F
Ses01F_script02_2_F010,ang,87.71,91.3205,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.610500000000002,Ses01,Ses01F,F
Ses01F_script02_2_F011,xxx,94.5325,98.8125,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,4.280000000000001,Ses01,Ses01F,F
Ses01F_script02_2_F012,fru,98.845,111.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,12.805000000000007,Ses01,Ses01F,F
Ses01F_script02_2_F013,fru,113.39,115.78,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.3900000000000006,Ses01,Ses01F,F
Ses01F_script02_2_F014,xxx,116.9814,124.0468,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,7.065400000000011,Ses01,Ses01F,F
Ses01F_script02_2_F015,sad,124.0928,134.59,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,10.497200000000007,Ses01,Ses01F,F
Ses01F_script02_2_F016,ang,136.16,139.33,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.170000000000016,Ses01,Ses01F,F
Ses01F_script02_2_F017,neu,165.72,172.67,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,6.949999999999989,Ses01,Ses01F,F
Ses01F_script02_2_F018,xxx,173.92,187.61,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,13.690000000000026,Ses01,Ses01F,F
Ses01F_script02_2_F019,hap,187.8883,204.1594,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,16.27110000000002,Ses01,Ses01F,F
Ses01F_script02_2_F020,xxx,206.42,209.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.8400000000000034,Ses01,Ses01F,F
Ses01F_script02_2_F021,fru,209.29,211.95,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.6599999999999966,Ses01,Ses01F,F
Ses01F_script02_2_F022,sad,227.2196,233.5946,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,6.375,Ses01,Ses01F,F
Ses01F_script02_2_F023,neu,243.1455,245.4699,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.324399999999997,Ses01,Ses01F,F
Ses01F_script02_2_F024,xxx,247.4089,249.0832,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,1.6743000000000166,Ses01,Ses01F,F
Ses01F_script02_2_F025,fru,250.14,253.9225,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.7825000000000273,Ses01,Ses01F,F
Ses01F_script02_2_F026,neu,260.2214,262.0632,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,1.841799999999978,Ses01,Ses01F,F
Ses01F_script02_2_F027,fru,269.5575,271.5911,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.0335999999999785,Ses01,Ses01F,F
Ses01F_script02_2_F028,xxx,278.74,282.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,4.180000000000007,Ses01,Ses01F,F
Ses01F_script02_2_F029,fru,291.9425,293.38,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,1.4375,Ses01,Ses01F,F
Ses01F_script02_2_F030,fru,311.4518,317.13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,5.678200000000004,Ses01,Ses01F,F
Ses01F_script02_2_F031,xxx,319.4461,324.9325,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,5.486400000000003,Ses01,Ses01F,F
Ses01F_script02_2_F032,fru,327.976,334.56,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,6.584000000000003,Ses01,Ses01F,F
Ses01F_script02_2_F033,fru,334.75,337.8491,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.0991000000000213,Ses01,Ses01F,F
Ses01F_script02_2_F034,sad,339.34,343.81,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,4.470000000000027,Ses01,Ses01F,F
Ses01F_script02_2_F035,sad,352.66,366.2026,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,13.542599999999993,Ses01,Ses01F,F
Ses01F_script02_2_F036,sad,368.63,370.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,2.170000000000016,Ses01,Ses01F,F
Ses01F_script02_2_F037,sur,376.6511,384.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,7.378899999999987,Ses01,Ses01F,F
Ses01F_script02_2_F038,sur,385.3,388.75,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script02_2.txt,3.4499999999999886,Ses01,Ses01F,F
